cinema_id,user_id,show_id,date
CINEMARK,04532099-13ff-47c6-9599-69995ac2ff5b,0cb04cd2-96bf-42cd-891a-91885b9484c9,2024-12-06
CINEMARK,04598c31-9f35-40c0-802d-f1de8627b777,238ca5c8-b52e-4372-8784-fe5a71cc8b24,2024-12-04
CINEMARK,045e72bf-045d-4b95-959d-5902bf71cbbb,ad0233fb-9994-4ea5-bacd-a79c10d436cc,2024-12-23
CINEMARK,045f61b1-dabc-4243-b3ea-21c8de06020b,9f5661b5-fe1c-44cc-8877-345afbeb9e71,2024-12-23
CINEMARK,04673415-5481-45a6-a62b-e85c53af3f60,2ddc540e-f17a-49ef-a14c-9a6f6c1e5d7c,2024-12-25
CINEMARK,046ccc4f-9e67-4c3c-aa10-d2c118a940eb,dba7180b-1cab-44ad-b312-057045f26ab3,2024-12-21
CINEMARK,04710943-b757-456b-8cec-44eaf2b643be,00fadc01-4583-4c6c-bf4f-f2a1aea65251,2024-12-18
CINEMARK,04a8406e-7d98-415e-93d4-338e7673364e,020da8c0-ff84-42de-8dba-ec07cf856d25,2024-12-24
CINEMARK,04a993e5-cbfd-4546-830d-5632b4622b1d,18936178-1e8d-40bc-a9e7-162033f8ea11,2024-12-10
CINEMARK,04b9bddc-f257-4d51-8e38-5dc6658e0b11,e773e41c-462f-4d99-9a25-02ec381efd8a,2024-12-03
CINEMARK,04dee9c2-9406-4f2a-a57e-ff2c81ad9fcd,08240866-ed2c-4e5d-8d89-193a930bcfad,2024-12-01
CINEMARK,05009d19-3d0e-4998-828a-e5908ad75d7d,806e4d4c-97b2-44db-bdf0-47c003d90afb,2024-12-17
CINEMARK,05128b7b-a45b-4c12-a7e2-ea97143bc203,4b255970-4ced-468a-8319-2bc36aedcc92,2024-12-27
CINEMARK,052459c8-4a19-4ba9-9060-110bbfb494c2,76295242-81ce-43a7-95fd-747939fc28cb,2024-12-30
CINEMARK,052e18bd-4628-4c0a-ba01-fc1f3f01c398,78c7a037-0ea5-45c1-b0d8-679eafbc248f,2024-12-28
CINEMARK,053e16ac-4d28-4a29-a47b-80679fb6ece1,07636209-5b4e-4533-bd5a-8adea61b04d6,2024-12-08
CINEMARK,0544d1a9-2635-42ea-b39f-3641807b1c6f,45f9d5df-75ca-45b0-801c-e412386ee731,2024-12-16
CINEMARK,054a5d0d-e5eb-4db4-bda2-79b3054aa2ef,7302caef-5cb5-4837-be99-d20adebc18da,2024-12-02
CINEMARK,05537d95-126a-42cb-9661-80c351fe8ef2,13f0539e-b423-4c33-938f-945fbf9d7da3,2024-12-06
CINEMARK,05693664-7b63-49b7-8624-9ab0c8e43148,95d23117-9b95-4034-842c-0df931eede66,2024-12-28
CINEMARK,056a295d-948e-4400-a9bc-7f747aa5cf8c,7299d556-1299-4044-b7b9-a636ceb3b4be,2024-12-25
CINEMARK,058078ff-8fcc-474e-8152-274a55a2190d,698e7b83-d7fe-4067-b4f0-058d89a16c06,2024-12-01
CINEMARK,05a8e5fe-f7ad-454a-a01b-68302b7d0527,21c3d896-b28a-4b3c-814e-3fb6fea56243,2024-12-31
CINEMARK,05bde66f-284b-4bee-aaaa-dfb731706f17,de203d6b-1277-4768-9de7-8c2fd5692773,2024-12-29
CINEMARK,05c9339a-4b0b-4e23-97a2-2d6b2d5cba48,944d9bcc-0493-43f5-8c4c-899b2579f24d,2024-12-03
CINEMARK,05d06190-101c-44ee-948c-6dafe258eede,4d34a7e3-6f89-4849-a9b6-9b919358005a,2024-12-07
CINEMARK,05d3a5f3-8450-4491-838e-8fb90205a670,61a50c8e-8a09-434f-a1d6-846653cdcc3d,2024-12-21
CINEMARK,05f8b865-fde6-40be-a2d6-adc4ba8a003b,24b89b2f-7d86-4142-995b-e6f84b1dff2d,2024-12-30
CINEMARK,05fcae59-a886-4fb6-8a60-794e881f9786,e2125a13-5245-4105-9f54-835740f964d0,2024-12-07
CINEMARK,06040a3b-1297-4160-b6fb-9e5a523e1e4d,eda092e0-aacb-4a1a-bafa-764450a73043,2024-12-24
CINEMARK,063a747c-53a2-4e45-bd06-a8ba06596a26,2bfd3151-e0b8-484c-8c61-8baa9f913555,2024-12-16
CINEMARK,06565a5b-838b-4e21-a406-7b84c64c9269,7c944cca-39c9-470c-9d19-dff473b5935a,2024-12-18
CINEMARK,0679277d-5f5f-4644-9914-8dab2e707089,aa3a79dc-e89e-46d3-8bef-8ad70979523b,2024-12-04
CINEMARK,0690b216-8881-440e-a593-9d6d6b383cec,268ab369-73a6-43dd-8fec-5a5bfbcb62b1,2024-12-01
CINEMARK,06a5c9c1-2b97-4263-bcbc-826f54d0da2c,8372b385-fb07-4a8d-b57a-177d15c29fd4,2024-12-09
CINEMARK,06b5fc3c-faa1-4814-9626-1d6f5d7a5a25,f0757ef7-aaf0-4534-a73e-813270907036,2024-12-21
CINEMARK,06bd1c93-d697-4f99-9a51-1e2031b233b3,79bdd28f-724b-4bd1-8b8d-0636d1af4608,2024-12-31
CINEMARK,070bec8f-ba00-4a24-b447-6e3286217d51,185c1f15-0b38-4c76-8fce-e6b29c0b3327,2024-12-19
CINEMARK,0714cd9a-0b96-41c6-88e7-1894fd00b8ca,01ff9e93-6458-4eab-9cf3-55f2c337b199,2024-12-27
CINEMARK,071c7358-7145-41a9-b470-a8271188c83e,9fdd1b8b-46bb-4d0b-940f-4275841dd63b,2024-12-13
CINEMARK,07220718-80ad-4f41-ba6a-684857e4f07b,3156bf38-b85b-4f30-b195-47f6250373df,2024-12-02
CINEMARK,07255c9d-06d3-486c-a451-b32418e08eed,d4107faa-4784-4b92-912f-a16e71aa3543,2024-12-08
CINEMARK,072f786c-a05e-4a00-9cae-56c77810f681,e4c30589-2cc2-4068-82b6-bedaaa44a254,2024-12-25
CINEMARK,074064f7-8242-40a2-9e1d-4c3f4fe21aff,1bffaf34-36d8-443c-a37b-f532721c58ba,2024-12-30
CINEMARK,074729d5-0323-4385-b955-8e1f2a0921da,67ecd1c4-fd2d-4bc6-aafd-1a2dcd53d3f8,2024-12-15
CINEMARK,074862d2-a8e7-4f68-bd6a-a99002c07cae,0aaf81ce-1ba1-42c4-96d9-040618644cd9,2024-12-09
CINEMARK,074a65c6-905a-4fae-80c1-29add307c125,eb8d413c-c976-4084-ac66-961b4d3ad153,2024-12-10
CINEMARK,07537b92-f13d-4849-b730-e917efb49571,ee65b4c7-de97-4404-9678-c21b004d1ff7,2024-12-31
CINEMARK,0757dd07-ef2f-4952-bc10-6a81e5cd745a,5a811038-e8a5-4824-aa99-2ea21ccf4379,2024-12-13
CINEMARK,0759745c-de53-4604-906d-643deea2cab9,6d1f59c6-2f59-42b5-b4ed-09e57165088b,2024-12-16
CINEMARK,075a7499-c6ae-4fa8-8d8c-39372bafc7ae,9659eeae-1384-40c6-8031-aaa683a9c83c,2024-12-22
CINEMARK,0769715e-e570-4a01-b19d-aec3376450d6,a50f2527-e20f-4b7e-9d1d-2fa54235e903,2024-12-04
CINEMARK,078f33a1-b487-46fe-ad00-bd13329e3be2,620ed545-a523-44d6-8028-ab81c52f5d94,2024-12-27
CINEMARK,078fe5ee-9e97-4267-baf1-9140933bf677,ed80b6f5-5ac0-41b6-a33f-289f6a7c2fbb,2024-12-12
CINEMARK,079b24d7-a56b-4c97-ad0c-48f3de1e1caf,f107965a-8369-4e1e-8fb9-61dc8d1c4447,2024-12-07
CINEMARK,07a14d18-f1c1-45e1-a738-9778f1c43eaf,b2fe76dc-9785-4ead-bf20-84e865e89255,2024-12-13
CINEMARK,07c28751-149a-4e3a-ac1c-eb419ee00ab6,e7a0105d-3b93-433f-a1b5-e0baa80a7976,2024-12-24
CINEMARK,07c8e051-4dd0-4d3f-aeeb-187da5511e2e,447f6993-8d85-45c5-a560-04d93ccedae3,2024-12-22
CINEMARK,07f4ebdb-1005-43a8-abcc-b075639a29b5,0442732c-f9b2-4a53-a521-70434b20bfe5,2024-12-21
CINEMARK,07f5ea5d-9166-4b63-93d6-99f1873b9c7a,9fcb4b4e-f470-43d3-b33b-639c6931042c,2024-12-19
CINEMARK,0803943c-28ac-423d-bc8d-12d793ae1db7,ffd0b75b-b507-47aa-a21a-cb11373ef644,2024-12-28
CINEMARK,084d743a-12ed-4ea0-9fe5-bbcf96a50bd7,6c6dff96-1a1d-4631-9c35-bea52ec01ec5,2024-12-25
CINEMARK,0860d09d-b595-4771-acd0-2a62cc9357ed,771b712d-ed7c-4c47-a939-263525619c27,2024-12-09
CINEMARK,086f6cb3-4df4-4ede-9617-2dfc09b705bb,3bb498c9-5397-4c08-825a-20f8e7dd2387,2024-12-20
CINEMARK,0873b8c0-df75-4a6b-ac9e-a29c78d202ae,3cbf1a77-944c-4641-b644-8b082f93cbbc,2024-12-01
CINEMARK,0875a395-9d2f-4e1c-9b84-59b46af71c54,8c50efb6-605e-4c1a-aee1-87945dd24d61,2024-12-30
CINEMARK,088309fd-fca3-4288-9345-5348cabf91de,89eb5c6a-8ddb-45c2-8f6e-1727a45731ff,2024-12-12
CINEMARK,0886cf13-d04f-48c5-890f-8c63b49656ac,160e96a7-25b5-498f-b6d4-74798a7c12ea,2024-12-22
CINEMARK,0888c158-4dec-4442-a646-9a3dcda1bb71,562ee242-8bc8-461d-9e72-e144c4c0187c,2024-12-01
CINEMARK,08897c83-5536-43dd-b78c-804e8b28beae,7f6fdc3c-5075-4271-8af1-6f018f81a388,2024-12-14
CINEMARK,088bbf3b-58b7-4602-a3a3-77cc26a321bf,10d6e14e-2c56-483f-bef6-469d0c85dc2e,2024-12-26
CINEMARK,08994118-2989-4254-940c-571394ef111b,e982e181-e2ef-46cb-b147-1e5f2ae0272b,2024-12-03
CINEMARK,08a4ca3e-3780-425f-b5bf-849038031123,039e8790-19ce-43d6-8aac-c0b26f18e314,2024-12-02
CINEMARK,08bbe1ae-f11d-4333-929c-4440cad64e34,04d12106-4524-4a6a-8563-04d7a224afc7,2024-12-06
CINEMARK,08be169a-45c8-4cf3-88e4-d655da3b7265,41b46d65-81da-45bc-823a-108a5e314398,2024-12-04
CINEMARK,08caea5f-d7a3-410c-9b31-fb1695439879,7798341b-1317-4c1d-8746-a350b81e905f,2024-12-06
CINEMARK,08cb58fa-804b-420e-bac4-9a5b14ee6fed,dd86ce22-e761-40ce-a8d4-790b4412fdbb,2024-12-13
CINEMARK,08e0e014-9e38-4d87-88aa-2d0e03f92c60,8e6714ad-f968-4afb-9848-d59a398ec9d1,2024-12-11
CINEMARK,08e359f4-e5b1-418c-baba-56c608c839e9,d8063ddc-902e-439c-b0f6-0a21967f2f02,2024-12-05
CINEMARK,08edddd9-a09f-4163-a161-82a2090df467,74df5571-099d-458e-8027-0b338dfaad2f,2024-12-13
CINEMARK,08f8bc24-1676-4d5b-9da6-5a1530185706,bd18e5c8-fd68-4740-8b42-6d5c299a7e09,2024-12-07
CINEMARK,09197a19-aa39-4b51-a73d-c8184327eeb3,244a5cda-9301-4b7f-91cc-b3f96b1f718d,2024-12-25
CINEMARK,0945a8a8-d9ac-4c5a-9a5d-4fd752c6c445,5e8cf32a-e814-457a-879d-a7a967764e20,2024-12-16
CINEMARK,094de9dd-e890-4b7f-a12a-b7ffcb96be1b,05d6742e-c3a1-4944-8538-63b762300650,2024-12-21
CINEMARK,09519d50-5569-42d0-938b-afbefdfbd813,a7c13b6b-7a92-41df-91cc-717fc65e853c,2024-12-09
CINEMARK,095bfb46-f85e-45fc-913a-35ed614e28ef,6e1351bc-6d92-4342-ae6f-c3f54a5f151b,2024-12-04
CINEMARK,096df6cb-edf7-4aa8-a97a-041a25fbab96,a4695520-588c-4a74-950b-3b5f3990bd43,2024-12-24
CINEMARK,09751c87-fd53-4f2d-be07-ed65d70f1469,228faa08-de40-463d-b31e-cddfd5235f0a,2024-12-19
CINEMARK,09839e2b-62e7-4bfd-b966-cbc24d6c64a8,c6166a42-bd3d-4c73-a1dc-bb51d1f0e255,2024-12-12
CINEMARK,098f02a9-ccac-4ab4-82b0-3142a5079bfb,362e366a-3333-4dad-a0f2-81a1813c4947,2024-12-14
CINEMARK,09a3d3df-b7fe-432b-8166-b2a1f273f647,449ce7c1-d995-4f35-89a8-0a719a90cca8,2024-12-09
CINEMARK,09b0274f-75ff-4b70-a236-9771ac26b805,de6cd7e2-fb08-426e-b702-57738e4342d8,2024-12-17
CINEMARK,09d09ea6-8e3e-4124-9b5a-d46c2691f217,f5b015d6-ab86-404b-bb73-266839fbba2c,2024-12-16
CINEMARK,09d0ba55-4bb1-42cd-b10a-e3156bf656b5,4c427a0e-4261-4f4f-8822-1beeb004ced3,2024-12-24
CINEMARK,09d47c36-0abf-45f3-b88f-95270b913caa,7ae675b7-c264-4e93-b3f9-8d69862ae6be,2024-12-07
CINEMARK,09dc2b5b-249c-4596-8f2e-400bcbbe0100,e3e0914c-4400-4932-ad25-653ad9a331ad,2024-12-12
CINEMARK,09e5cc1d-d994-4eff-b3af-3ac6af4989b3,97fa452a-70bf-470e-b0af-25cfa3221958,2024-12-17
CINEMARK,09f6b1b1-2280-4898-9a1d-635778f3f2cc,0ffc5672-232a-47d3-9da8-286634c362d0,2024-12-24
CINEMARK,09f802ea-9d11-4006-899a-f2b39990f0a7,bdcd829b-80ef-4a20-bf71-4ff08458c511,2024-12-25
CINEMARK,09fb8600-396a-4934-a435-b7ae60445911,7e110116-80c5-4773-b623-5e9d1b7e3694,2024-12-20
CINEMARK,0a084fb9-2567-4993-8bd9-78e6a6f91a3f,89a74f0e-bfbf-4c91-b49a-0fb6707d2365,2024-12-21
CINEMARK,0a236d3a-b006-42ec-9857-0deb0cb8cf58,52c43af3-8416-4fa0-bb86-89ca7f0282d5,2024-12-25
CINEMARK,0a2f165a-3ea8-4034-afee-441e8b9e77e2,e287dd0c-1c95-442d-923d-b0ac85b2054c,2024-12-29
CINEMARK,0a37219f-2e29-4e5e-a07d-4d600b2714c9,0e02e9d7-f789-4fdc-a190-96a1d6dece57,2024-12-23
CINEMARK,0a618321-08fb-4fcc-9760-22204410261e,604cac9d-6431-4c53-ac52-3e196ebc4bb4,2024-12-22
CINEMARK,0a791003-56bf-47cf-aa49-972c01f22bcf,1aef839f-15b4-440d-b841-8fbc92f7b754,2024-12-02
CINEMARK,0a798649-3d75-415a-8d30-352452577c7f,96b97c3f-17a0-4170-9908-143ed86543cb,2024-12-14
CINEMARK,0a7fd558-f528-41be-8c82-ba9eb7c8f7de,2d75b5ca-c903-451e-9954-dc92a7f2dbcc,2024-12-25
CINEMARK,0a881708-d597-4765-863d-eb5ee23fe43d,5c5cd3db-17f5-44a5-864a-61a883eb7fb0,2024-12-09
CINEMARK,0a979870-f3cd-4a98-a14b-d3f66fb83dc0,cfcffc56-8ea5-482a-8df3-3edb0c4f2a21,2024-12-27
CINEMARK,0a981d36-d9b9-487c-9c2e-7e6be009a801,10dca061-d263-4bed-b750-0cdc850b9016,2024-12-18
CINEMARK,0abff9ef-53b7-42ef-b63c-4a585ff30727,fb5de9a4-66c3-47ac-8635-7f0b8ba97324,2024-12-10
CINEMARK,0add1a7b-0ad2-4ee7-9d44-9460c47bfb49,40921877-4ff2-4e52-95b9-bfd118ccb2cf,2024-12-26
CINEMARK,0aecf54b-a10d-464d-a3c2-adaae94aa370,0354b808-5c68-44e8-8b5f-383d15bea3bf,2024-12-21
CINEMARK,0b226d40-2a9a-452b-9c4f-de647e17ffdb,3f1c7a6b-9049-45aa-a0b3-bae26e2834ee,2024-12-19
CINEMARK,0b3d0a30-a65f-480c-976c-9011b2bd611a,77d6d180-189f-4199-a2ed-514c3aca6b89,2024-12-22
CINEMARK,0b48aad5-7621-42fb-875e-1e8bc66e6d56,432c586f-c76e-4ec7-a6a3-2c75894183e7,2024-12-19
CINEMARK,0b5a9314-9eac-4a85-a87c-83b6c7fb14c3,a219aaca-1aba-4f30-93a3-722ddf9b80f2,2024-12-18
CINEMARK,0b64a15e-a08e-45a4-b485-da183cf59c78,52c03172-93be-4982-9c11-d7f65a5693c5,2024-12-16
CINEMARK,0b65247f-5fdc-4e34-bc45-d9eb6fcdf2ab,1ddc2efe-fd08-4b91-9c2c-99abe50e7e20,2024-12-08
CINEMARK,0b6ace1d-b8e9-48a4-bcbd-27d8b071c48c,2a74849d-fc08-4757-8aa3-e3e0a0d2544f,2024-12-16
CINEMARK,0b749aa0-0ca3-43e6-a681-3162d2699d85,75cad269-0e3d-4cbd-be71-183595c929c6,2024-12-16
CINEMARK,0b79126a-f4f4-40de-b178-db9d39cec6d0,62bfe800-048f-409f-ad0d-cca104ff0ef8,2024-12-30
CINEMARK,0b8367cc-0354-447f-98c2-2f34101c7a9b,58135c3a-3ca7-40c5-8ead-9c561aa06992,2024-12-21
CINEMARK,0b9e5a48-bfe7-45a8-b318-82f393978ed8,39f67f35-f0af-45dc-9f96-58bcce95f981,2024-12-19
CINEMARK,0ba2cfbd-f2d0-4b33-92f6-4f2cde1f1af1,f303a054-f862-413f-a971-7c48473f2a22,2024-12-21
CINEMARK,0ba42f4a-bf13-4161-b88e-909853f43e7e,b01cf7fc-9733-4c45-9fea-cd6aed08f254,2024-12-26
CINEMARK,0bb70413-2fb3-4f2c-93a6-7f13e097c4bf,83f0d987-716d-4aba-b7d7-0ec226466b31,2024-12-18
CINEMARK,0bc38425-db20-47f2-8802-b780458619bd,c36aa6b9-0771-4298-9f70-22623fa4359a,2024-12-12
